date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:39	133186/133186	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2001:41:27%20GMT	https://demo.softhopper.studio/selfer/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/index.html	(from )
09:36:39	117/117	---M-Z	200	added ('OK')	text/plain	date:Thu,%2024%20Dec%202020%2002:36:39%20GMT	https://demo.softhopper.studio/robots.txt		(from )
09:36:40	76084/76084	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.html	(from https://demo.softhopper.studio/selfer/)
09:36:40	75936/75936	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.html	(from https://demo.softhopper.studio/selfer/)
09:36:40	2218/2218	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jul%202020%2014:43:35%20GMT	https://demo.softhopper.studio/selfer/wp-includes/css/dist/block-library/theme.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-includes/css/dist/block-library/theme.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:40	1920/1920	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:03%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/contact-form-7/includes/css/styles.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/contact-form-7/includes/css/styles.css	(from https://demo.softhopper.studio/selfer/)
09:36:40	142041/142041	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jul%202018%2013:22:46%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/bootstrap/css/bootstrap.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/bootstrap/css/bootstrap.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:41	34734/34734	---M-Z	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202018%2003:26:06%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/font-awesome/css/fontawesome-all.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/font-awesome/css/fontawesome-all.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:41	6153/6153	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2006:41:52%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/magnific-popup.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/magnific-popup.css	(from https://demo.softhopper.studio/selfer/)
09:36:41	3563/3563	---M-Z	200	added ('OK')	text/css	date:Tue,%2017%20Jul%202018%2016:14:08%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/odometer-theme-default.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/odometer-theme-default.css	(from https://demo.softhopper.studio/selfer/)
09:36:41	13930/13930	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b707237bea7717d137dfccf67e3a289b-gzip%22	https://demo.softhopper.studio/selfer/feed/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/feed/index.html	(from https://demo.softhopper.studio/selfer/)
09:36:41	2936/2936	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Mar%202017%2007:43:12%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/owl.carousel.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/owl.carousel.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:42	167280/167280	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Jan%202019%2021:02:06%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/blogs.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/blogs.css	(from https://demo.softhopper.studio/selfer/)
09:36:42	61620/61620	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Oct%202019%2022:58:50%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/style.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/css/style.css	(from https://demo.softhopper.studio/selfer/)
09:36:42	1287/1287	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Mar%202020%2023:47:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/style.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/style.css	(from https://demo.softhopper.studio/selfer/)
09:36:42	18468/18468	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/animations/animations.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/animations/animations.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:42	2469/2469	---M-Z	200	added ('OK')	application/rss+xml	etag:%2217e0d54b8780c279d7e97aedcd2898af-gzip%22	https://demo.softhopper.studio/selfer/comments/feed/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/comments/feed/index.html	(from https://demo.softhopper.studio/selfer/)
09:36:42	3855/3855	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:43	112213/112213	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/css/frontend.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/css/frontend.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:44	46721/46721	---M--	200	added ('OK')	image/jpeg	etag:%22af6908e620476048%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/bg-hero.jpg	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/bg-hero.jpg	(from https://demo.softhopper.studio/selfer/)
09:36:45	43402/43402	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Sep%202019%2013:39:42%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/selfer-core/elementor/assets/css/nav-menu.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/selfer-core/elementor/assets/css/nav-menu.css	(from https://demo.softhopper.studio/selfer/)
09:36:45	57180/57180	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:45	323650/323650	---M--	200	added ('OK')	image/jpeg	etag:%22822be34fd05a70fa%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/bg-man-wall.jpg	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/bg-man-wall.jpg	(from https://demo.softhopper.studio/selfer/)
09:36:45	26702/26702	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:45	55753/55753	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:46	661/661	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:46	668/668	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css	(from https://demo.softhopper.studio/selfer/)
09:36:46	89476/89476	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Aug%202020%2016:26:45%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/jquery-updater/js/jquery-3.5.1.min.js	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/jquery-updater/js/jquery-3.5.1.min.js	(from https://demo.softhopper.studio/selfer/)
09:36:46	11016/11016	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Aug%202020%2016:26:45%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/jquery-updater/js/jquery-migrate-3.3.0.min.js	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/jquery-updater/js/jquery-migrate-3.3.0.min.js	(from https://demo.softhopper.studio/selfer/)
09:36:47	219/219	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Jun%202018%2011:07:58%20GMT	https://demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/js/custom.hero.js	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/themes/selfer/assets/js/custom.hero.js	(from https://demo.softhopper.studio/selfer/)
09:36:47	15055/15055	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2003:01:22%20GMT	https://demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js	(from https://demo.softhopper.studio/selfer/)
09:36:48	106623/106623	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2002:36:48%20GMT	https://demo.softhopper.studio/selfer/wp-json/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-json/index.html	(from https://demo.softhopper.studio/selfer/)
09:36:48	71322/71322	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2002:36:48%20GMT	https://demo.softhopper.studio/selfer/wp-json/wp/v2/pages/4	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-json/wp/v2/pages/4.json	(from https://demo.softhopper.studio/selfer/)
09:36:49	888/888	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2002:36:49%20GMT	https://demo.softhopper.studio/selfer/xmlrpc.php?rsd	D:/Theme1/Theme1/demo.softhopper.studio/selfer/xmlrpc0db0.php	(from https://demo.softhopper.studio/selfer/)
09:36:49	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:49:11%20GMT	https://demo.softhopper.studio/selfer/wp-includes/wlwmanifest.xml	D:/Theme1/Theme1/demo.softhopper.studio/selfer/wp-includes/wlwmanifest.xml	(from https://demo.softhopper.studio/selfer/)
09:36:49	275/275	---M--	200	added ('OK')	image/png	etag:%2283d7133d44931477%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/cropped-logo-1.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/cropped-logo-1.png	(from https://demo.softhopper.studio/selfer/)
09:36:50	25071/25071	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Dec%202020%2002:36:50%20GMT	https://demo.softhopper.studio/selfer/404	D:/Theme1/Theme1/demo.softhopper.studio/selfer/404	(from https://demo.softhopper.studio/selfer/)
09:36:50	31786/31786	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2002:36:50%20GMT	https://demo.softhopper.studio/selfer/blog/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/blog/index.html	(from https://demo.softhopper.studio/selfer/)
09:36:50	998/998	---M--	200	added ('OK')	image/png	etag:%22e777dda9b07782cc%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-brushes.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-brushes.png	(from https://demo.softhopper.studio/selfer/)
09:36:50	908/908	---M--	200	added ('OK')	image/png	etag:%2209931910e7ecda86%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-camera.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-camera.png	(from https://demo.softhopper.studio/selfer/)
09:36:51	35376/35376	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2002:36:51%20GMT	https://demo.softhopper.studio/selfer/2018/10/22/the-shocking-revelation-of-portfolio/	D:/Theme1/Theme1/demo.softhopper.studio/selfer/2018/10/22/the-shocking-revelation-of-portfolio/index.html	(from https://demo.softhopper.studio/selfer/)
09:36:51	1011/1011	---M--	200	added ('OK')	image/png	etag:%22d7e7bfbd378abb1c%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-video.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-video.png	(from https://demo.softhopper.studio/selfer/)
09:36:51	899/899	---M--	200	added ('OK')	image/png	etag:%2270f1a6ca41c870d8%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-pencil.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-pencil.png	(from https://demo.softhopper.studio/selfer/)
09:36:51	623/623	---M--	200	added ('OK')	image/png	etag:%22b1b8b14ee7d804a4%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-lcd.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-lcd.png	(from https://demo.softhopper.studio/selfer/)
09:36:51	412/412	---M--	200	added ('OK')	image/png	etag:%22a934ce487760641f%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-phone.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-phone.png	(from https://demo.softhopper.studio/selfer/)
09:36:52	12782/12782	---M--	200	added ('OK')	image/jpeg	etag:%220c01757bf6a5ced4%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-man-looking.jpg	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-man-looking.jpg	(from https://demo.softhopper.studio/selfer/)
09:36:53	6155/6155	---M--	200	added ('OK')	image/png	etag:%22333dd6acbe4b17e3%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-01.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-01.png	(from https://demo.softhopper.studio/selfer/)
09:36:54	36992/36992	---M--	200	added ('OK')	image/png	etag:%226d7a1f92a8f62501%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-01-360x289.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-01-360x289.png	(from https://demo.softhopper.studio/selfer/)
09:36:55	5062/5062	---M--	200	added ('OK')	image/png	etag:%22bc1cc5af392d9b61%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-02.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-02.png	(from https://demo.softhopper.studio/selfer/)
09:36:55	15661/15661	---M--	200	added ('OK')	image/png	etag:%22287f29763d7ec591%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-02-360x385.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-02-360x385.png	(from https://demo.softhopper.studio/selfer/)
09:36:57	2325/2325	---M--	200	added ('OK')	image/png	etag:%227349c8dd5a4d4e46%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-03.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-03.png	(from https://demo.softhopper.studio/selfer/)
09:36:57	13551/13551	---M--	200	added ('OK')	image/png	etag:%2239c0c89118bc03d0%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-03-360x289.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-03-360x289.png	(from https://demo.softhopper.studio/selfer/)
09:37:00	117889/117889	---M--	200	added ('OK')	image/png	etag:%221e138f1ef60364d3%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-04.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-04.png	(from https://demo.softhopper.studio/selfer/)
09:37:01	88693/88693	---M--	200	added ('OK')	image/png	etag:%22beeb4507b7a2a1ee%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-04-360x490.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-04-360x490.png	(from https://demo.softhopper.studio/selfer/)
09:37:02	8302/8302	---M--	200	added ('OK')	image/png	etag:%227dae610e50b8d5c5%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-05.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-05.png	(from https://demo.softhopper.studio/selfer/)
09:37:03	22708/22708	---M--	200	added ('OK')	image/png	etag:%22fd51841613979fef%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-05-360x490.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-05-360x490.png	(from https://demo.softhopper.studio/selfer/)
09:37:06	116883/116883	---M--	200	added ('OK')	image/png	etag:%22fd8e038732ec598b%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-06.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-06.png	(from https://demo.softhopper.studio/selfer/)
09:37:07	48997/48997	---M--	200	added ('OK')	image/png	etag:%22ad1db177c0d2a218%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-06-360x385.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-06-360x385.png	(from https://demo.softhopper.studio/selfer/)
09:37:10	129750/129750	---M--	200	added ('OK')	image/png	etag:%22aaa27d033afd9c64%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-07.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-07.png	(from https://demo.softhopper.studio/selfer/)
09:37:10	29316/29316	---M--	200	added ('OK')	image/png	etag:%22776696cff8296203%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-07-360x252.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-07-360x252.png	(from https://demo.softhopper.studio/selfer/)
09:37:13	119435/119435	---M--	200	added ('OK')	image/png	etag:%22c2e19913b09cb2de%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-08.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-08.png	(from https://demo.softhopper.studio/selfer/)
09:37:14	81626/81626	---M--	200	added ('OK')	image/png	etag:%22071d77e818028dc9%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-08-360x490.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-08-360x490.png	(from https://demo.softhopper.studio/selfer/)
09:37:17	128758/128758	---M--	200	added ('OK')	image/png	etag:%227d53f857fad945b1%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-10.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-10.png	(from https://demo.softhopper.studio/selfer/)
09:37:18	62917/62917	---M--	200	added ('OK')	image/png	etag:%22f7aeccda43c8812f%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-10-360x385.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-10-360x385.png	(from https://demo.softhopper.studio/selfer/)
09:37:22	209093/209093	---M--	200	added ('OK')	image/png	etag:%228289637e9c9f9ca8%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-11.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-11.png	(from https://demo.softhopper.studio/selfer/)
09:37:22	90285/90285	---M--	200	added ('OK')	image/png	etag:%229a093056a80c5803%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-11-360x490.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-11-360x490.png	(from https://demo.softhopper.studio/selfer/)
09:37:24	3198/3198	---M--	200	added ('OK')	image/png	etag:%22e647dc36a7c0c416%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-09.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-09.png	(from https://demo.softhopper.studio/selfer/)
09:37:24	23256/23256	---M--	200	added ('OK')	image/png	etag:%224dc55f407d5ce018%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-09-360x289.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/img-work-09-360x289.png	(from https://demo.softhopper.studio/selfer/)
09:37:24	10601/10601	---M--	200	added ('OK')	image/jpeg	etag:%22d7ce02a8d6a8615f%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/person-02.jpg	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/person-02.jpg	(from https://demo.softhopper.studio/selfer/)
09:37:24	7742/7742	---M--	200	added ('OK')	image/jpeg	etag:%22132ed78e0fd7da70%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/person.jpg	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/person.jpg	(from https://demo.softhopper.studio/selfer/)
09:37:25	1052/1052	---M--	200	added ('OK')	image/png	etag:%22e5e706ede9844a13%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-01-w.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-01-w.png	(from https://demo.softhopper.studio/selfer/)
09:37:25	948/948	---M--	200	added ('OK')	image/png	etag:%228f9fe2abd640e3f3%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-02-w.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-02-w.png	(from https://demo.softhopper.studio/selfer/)
09:37:25	1089/1089	---M--	200	added ('OK')	image/png	etag:%2220211b41bde4eb67%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-03-w.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-03-w.png	(from https://demo.softhopper.studio/selfer/)
09:37:25	1084/1084	---M--	200	added ('OK')	image/png	etag:%224e165b5a1c6cadb7%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-04-w.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-04-w.png	(from https://demo.softhopper.studio/selfer/)
09:37:26	874/874	---M--	200	added ('OK')	image/png	etag:%22493b4a64dd3f66e3%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-05-w.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/logo-05-w.png	(from https://demo.softhopper.studio/selfer/)
09:37:26	780/780	---M--	200	added ('OK')	image/png	etag:%2258acc921cdd4bdb7%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-pin.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-pin.png	(from https://demo.softhopper.studio/selfer/)
09:37:26	789/789	---M--	200	added ('OK')	image/png	etag:%22360086ee85d214cd%22	https://i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-phone-02.png	D:/Theme1/Theme1/i0.wp.com/demo.softhopper.studio/selfer/wp-content/uploads/sites/20/2018/10/icon-phone-02.png	(from https://demo.softhopper.studio/selfer/)
